Titles,Descriptions,Label
"ChatGPT may be able to predict stock movements, finance professor says","Alejandro Lopez-Lira, a finance professor at the University of Florida, used ChatGPT to parse news headlines for whether they're good or bad for a stock. ",1
Warren Buffett says he doesn't understand A.I. but he asked ChatGPT to write a song in Spanish,"Warren Buffett said he has no expertise in artificial intelligence whatsoever, but thanks to Bill Gates, he took a crack at the buzzy chatbot ChatGPT.",2
Elon Musk plans AI startup to rival OpenAI - FT,"Billionaire Elon Musk is working on launching an artificial intelligence start-up that will rival ChatGPT-maker OpenAI, the Financial Times reported on Friday citing people familiar with his plans.",0
"Elon Musk Is Planning Startup That Will Rival OpenAI, FT Says","Elon Musk is making plans for an artificial intelligence startup that will rival OpenAI, according to the Financial Times, which said the billionaire is assembling a team of researchers and engineers to work on the project.",0
Distyl AI Forms Services Alliance with OpenAI and Raises $7M to Help Enterprises Tap Into the Potential of Generative AI and Large Language Models,"Services Alliance Announced with OpenAI to Bring Cutting-edge AI innovation and Infrastructure to Enterprises First Institutional Investment in the Company Led by Coatue and Dell Technologies Capital, with",1
Italy sets end-April deadline for OpenAI to meet demands on ChatGPT,Italy's data protection agency on Wednesday set an end-April deadline for OpenAI to meet its demands on data protection and privacy in order for its artificial intelligence ChatGPT chatbot service to be resumed in the country.,0
Italy to lift curbs on ChatGPT if OpenAI meets demands by end-April - data protection agency,Italy's data protection agency on Wednesday set an end-April deadline for OpenAI to meet its demands on data protection and privacy in order for the service to be resumed in the country.,0
"OpenAI to offer users up to $20,000 for reporting bugs","OpenAI, the firm behind chatbot sensation ChatGPT, said on Tuesday that it would offer up to $20,000 to users reporting vulnerabilities in its artificial intelligence systems.",1
OpenAI Will Pay People to Report Vulnerabilities in ChatGPT,"OpenAI will start paying people as much as $20,000 to help the company find bugs in its artificial intelligence systems, such as the massively popular ChatGPT chatbot.",1
OpenAI CEO considers opening office as Japan government eyes adoption,OpenAI Chief Executive Sam Altman said on Monday he is considering opening an office and expanding services in Japan after a meeting with Japan's prime minister.,1
Alphabet’s Search Dominance Feels Heat From ChatGPT,"As the dominant force in online search, Alphabet Inc.’s Google has for years had little to challenge its supremacy. But the rapid adoption of OpenAI’s ChatGPT has some investors concerned that may be about to change.",1
"ChatGPT won't take over from humans for now, says founder of Indian tech giant ","Nothing can beat the human mind — not even AI-powered chatbots like ChatGPT, says Narayana Murthy, the founder of Infosys.",0
Next Introduces ChatGPT Visibility and Adaptive Controls to Reveal Platform for Data Loss Prevention,"Addressing Data Protection Challenges in the Age of Generative AI-Powered Language Models Next DLP (&#34;Next&#34;), a leader in data protection, today announced the addition of ChatGPT policy templates to the",2
"Stability AI Launches ChatGPT Rival, With Some Kinks to Work Out","Artificial intelligence startup Stability AI Ltd. has released a language model called StableLM, the early version of an artificial intelligence tool that could power a chatbot along the lines of OpenAI’s ChatGPT.",0
Japan's Kishida says ChatGPT will be on G7 summit agenda -Kyodo,"Leaders from the Group of Seven advanced economies will discuss generative artificial intelligence ChatGPT when they gather in Hiroshima next month for a summit, Kyodo news agency quoted Japanese Prime Minister Fumio Kishida as saying on Wednesday.",1
"Exclusive: German authors, performers call for tougher ChatGPT rules amid copyright concerns","Forty-two German associations and trade unions representing more than 140,000 authors and performers on Wednesday urged the European Union to beef up draft artificial intelligence rules as they singled out the threat to their copyright from ChatGPT.",0
FiscalNote&#39;s VoterVoice Launches Enhanced AI Functionality and Integrations With OpenAI&#39;s ChatGPT to Revolutionize Use of AI in Lobbying and Advocacy Industry,"FiscalNote&#39;s VoterVoice Cloud-Based Advocacy Platform is the First to Incorporate Both Proprietary, Patented AI and ChatGPT into its Software - Driving Even More Value and Results for Customers FiscalNote Holdings,",1
"ChatGPT Buzz Fuels Demand for Chips and Gear, Advantest Says","Advantest Corp. is seeing a spike in demand for its chip-testing devices, catalyzed by the frenzy of interest in OpenAI’s ChatGPT and other novel uses of artificial intelligence.",1
"With OpenAI Integration, Bloomreach Content Enables AI-Powered Text Generation, Proofreading, and More Across E-Commerce Sites","MOUNTAIN VIEW, Calif., April 19, 2023 /PRNewswire/ -- Bloomreach, the world&#39;s #1 Commerce Experience Cloud, today announced an integration of OpenAI with Bloomreach Content, the company&#39;s headless content",1
Italy to allow ChatGPT to return if OpenAI takes 'useful steps',"Italy's data protection watchdog is ready to allow the return of the ChatGPT chatbot at the end of April if its maker OpenAI takes ""useful steps"" to address the agency's concerns, the authority's chief Pasquale Stanzione said in an interview published on Tuesday.",0
Italy's data watchdog: ChatGPt can resume on April 30 if OpenAI takes 'useful steps',"Italy's data protection watchdog is ready to reactivate the ChatGPT chatbot on April 30 if its maker OpenAI takes ""useful steps"" to address the agency's concerns, its chief Pasquale Stanzione said in an interview on Tuesday.",0
Exclusive: Behind EU lawmakers' challenge to rein in ChatGPT and generative AI,"As recently as February, generative AI did not feature prominently in EU lawmakers' plans for regulating artificial intelligence technologies such as ChatGPT.",0
Behind EU lawmakers' challenge to rein in ChatGPT and generative AI,"As recently as February, generative AI did not feature prominently in EU lawmakers' plans for regulating artificial intelligence technologies such as ChatGPT.",0
"UPDATE 1-ChatGPT is available again to users in Italy, spokesperson says","Access to the ChatGPT chatbot has been restored in Italy after its maker OpenAI ""addressed or clarified"" issues raised by Italy's data protection authority, an OpenAI spokesperson said on Friday.",1
"ChatGPT is available again to users in Italy, spokesperson says","OpenAI's ChatGPT chatbot will be available again to users in Italy, a company spokesperson confirmed in a statement to Reuters.",1
ChatGPT Will See You Now: Doctors Using AI to Answer Patient Questions,"ChatGPT is better than doctors at responding to patient questions posted online, study says.  ",1
Dr. ChatGPT? Physicians Are Sending Patients Advice Using AI,"ChatGPT is better than doctors at responding to patient questions, study says ",1
INSEAD develops poetic generative AI applications rivalling ChatGPT - more to come,"FONTAINEBLEAU, France, SINGAPORE and SAN FRANCISCO, April 28, 2023 /PRNewswire/ -- Despite its popularity, ChatGPT has been criticised for generating unreliable and biased search results. A recent media report, for",0
OpenAI closes $300 mln funding round at $27 bln-$29 bln valuation - TechCrunch,"OpenAI, the company behind the ChatGPT chatbot, has closed a more than $300 million share sale at a valuation between $27 billion and $29 billion, TechCrunch reported on Friday.",1
OpenAI closes $10 bln funding round at $27 bln-$29 bln valuation- TechCrunch,"OpenAI, the company behind the ChatGPT chatbot, has closed a new funding round of over $10.3 billion, valuing the company between $27 billion – $29 billion, TechCrunch reported on Friday.",1
"OpenAI Restores ChatGPT in Italy, Addresses Regulator Demands",OpenAI restored access to its ChatGPT chatbot for Italian users after the artificial intelligence researcher said it has addressed concerns raised in March by that country’s privacy regulator.,1
The ODP Corporation Expands Collaboration with Microsoft to Leverage the Power of AI Technology from Microsoft Azure OpenAI Service,"ODP&#39;s collaboration with Microsoft to include Microsoft Azure OpenAI Service to enhance customer experience, drive additional operational efficiencies, and create a sustainable competitive advantage The ODP",1
"ChatGPT users can now turn off their chat history, OpenAI announces",OpenAI announces new controls that allow ChatGPT users to turn off chat history,2
OpenAI rolls out 'incognito mode' on ChatGPT,"OpenAI is introducing what one employee called an ""incognito mode"" for its hit chatbot ChatGPT that does not save users’ conversation history or use it to improve its artificial intelligence, the company said Tuesday.",2
"Appy Pie Revolutionizes Chatbot Technology with Integration of Advanced LLMs including ChatGPT-4, StableLM Alpha, LLaMA, and Dolly","Appy Pie&#39;s AI Chatbot Builder now supports cutting-edge language models like ChatGPT-4, StableLM Alpha, LLaMA, and Dolly, enabling businesses to create highly sophisticated chatbots for improved customer",2
Iflytek Unveils ChatGPT Rival Amid China Oversight,"Chinese voice-recognition company Iflytek Co. has entered the race to build a rival to OpenAI Inc.’s ChatGPT, with a live demonstration of its artificial intelligence model for educational and enterprise uses, even as Beijing signaled more oversight of the industry.",0
CAST Imaging integrates ChatGPT to help companies accelerate software development,"NEW YORK and PARIS, May 04, 2023 (GLOBE NEWSWIRE) -- CAST, the software intelligence leader, has announced that ChatGPT integration is available to all users of its CAST Imaging product. While navigating the internal",2
Redfin Launches ChatGPT Plugin to Help People Find Their Next Home,"People can use the Redfin ChatGPT plugin to describe their home search in everyday terms and find homes they might have missed using a map-based search. (NASDAQ:RDFN) — Redfin (redfin.com), the technology-powered real",2
Plexamp adds &#34;Sonic Sage&#34; ChatGPT-based feature for creating incredible playlists,"Music lovers now have an amazing new way to find and play music they&#39;ll love in any moment LOS ANGELES, May 3, 2023 /PRNewswire/ -- Plex music player Plexamp today released Sonic Sage, its new ChatGPT in-app",2
Meta says ChatGPT-related malware is on the rise,"Facebook owner Meta said on Wednesday it had uncovered malware purveyors leveraging public interest in ChatGPT to lure users into downloading malicious apps and browser extensions, likening the phenomenon to cryptocurrency scams.",0
Zillow builds ChatGPT plugin for real estate searches,"Zillow®, the most visited real estate website in the U.S., has developed a new ChatGPT plugin for real estate.With a new ChatGPT plugin, Zillow is testing more ways for customers to find and get into their next",2
MosaicML launches new service in bid to challenge OpenAI on price,"MosaicML, an artificial intelligence startup founded by former Intel Corp executives and academic researchers, released on Wednesday two new products aimed at beating industry giants such as OpenAI on price.",0
"Kamala Harris to discuss A.I. in meeting with Google, Microsoft, OpenAI and Anthropic CEOs","Kamala Harris will meet with Google, Microsoft, OpenAI and Anthropic CEOs to discuss AI",2
"Google, Microsoft OpenAI CEOs to attend White House AI meeting -official","The chief executives of Alphabet Inc's Google , Microsoft , OpenAI and Anthropic will attend a White House meeting Thursday with Vice President Kamala Harris and other administration officials on key artificial intelligence issues, a White House official told Reuters.",2
Revolutionizing Influencer Marketing: How ChatGPT is Changing the Landscape,"NEW YORK, May 11, 2023 /PRNewswire/ -- Upfluence, the leading influencer marketing software, has announced a game-changing new integration with ChatGPT, the AI-powered language model, that is set to revolutionize",1
Revolutionizing Gift-Giving With Giftwrap.ai&#39;s ChatGPT Plugin,"Giftwrap.ai is a gifting marketplace that leverages AI to provide personalized gift recommendationsGiftwrap.ai has launched the very first gifting plugin, allowing ChatGPT users to send gifts with a single promptLOS",2
Noteable Launches ChatGPT Plugin Revolutionizing Access to Data Analysis Regardless of Technical Ability,"With the Noteable Notebooks ChatGPT plugin, users of any technical ability can now generate fully computational and interactive notebooks with a single prompt SAN FRANCISCO, May 11, 2023 /PRNewswire/ -- Today,",2
ChatGPT Faces More Scrutiny From EU Lawmakers in AI Proposal,OpenAI’s ChatGPT and Google’s Bard may be asked to follow stricter rules to operate in the European Union after the bloc took a step toward new regulations for artificial intelligence.,0
Japan AI Stocks Surge After SoftBank Joins ChatGPT Clone Race,"SoftBank Group Corp.’s mobile unit has declared it’s joining a global race to build a version of ChatGPT, sending a clutch of AI-related Japanese companies surging Thursday.",0
"Early MIT research shows 'Industrial Revolution-level large' leap for workers using ChatGPT, generative AI","New MIT research shows ChatGPT creating gains at work that rival the Industrial Revolution and steam engine, says CEO of Google-linked AI startup Cohere.",1
Orion Advisor Technology Goes Live with Industry&#39;s First ChatGPT Integration,"Wealthtech disruptor launches first-of-its-kind ChatGPT integration to streamline client communications for advisors via Redtail Speak Orion Advisor Solutions, the premier provider of transformative wealthtech",1
OpenAI CEO to testify in US Senate next week amid questions about technology,OpenAI CEO Sam Altman will make his first appearance before a Senate panel next week as the U.S. Congress grapples with how best to regulate artificial intelligence as the technology becomes more powerful and widespread.,2
Why ChatGPT developer OpenAI is the No. 1 company on the 2023 CNBC Disruptor 50 list,ChatGPT maker OpenAI is the No. 1 CNBC 2023 Disruptor 50 company as the Microsoft-backed AI startup leads the biggest tech breakthrough since the iPhone.,1
NeaChat Uses OpenAI ChatGPT Version 4 Offering Chinese Users a Cutting-Edge AI Technology Experience,"Wuhan, China , May 06, 2023 (GLOBE NEWSWIRE) -- The NeaChat team is honored to announce that it has obtained access to OpenAI&#39;s latest generation of artificial intelligence language model GPT-4, becoming one of the",2
Apple restricts use of OpenAI's ChatGPT for employees -WSJ,"Apple Inc has restricted the use of ChatGPT and other external artificial intelligence tools for its employees as Apple develops similar technology, the Wall Street Journal reported on Thursday, citing a document and sources.",0
Apple restricts use of ChatGPT - WSJ,"Apple Inc has restricted the use of ChatGPT and other external artificial intelligence tools as it develops its own similar technology, the Wall Street Journal reported on Thursday.",0
NYC Public Schools Drop Ban on AI Tool ChatGPT,New York City public schools have lifted a ban on artificial intelligence tool ChatGPT after initially banning the software in January over safety and accuracy concerns.,1
NetBase Quid&#39;s ChatGPT-enabled search capabilities save time and improve creativity for industry professionals,"SANTA CLARA, Calif., May 18, 2023 /PRNewswire/ -- NetBase Quid®, a global leader in AI-powered consumer and market intelligence, today announced ChatGPT-enabled search capabilities. The enhancement marks the first",1
BigOrange Marketing Discusses Best Practices for ChatGPT at National IT Conference,"StoryBrand Marketing professional chosen to speak at IT Nation three years in a row ChatGPT seems to be everywhere, but how can it be used best in marketing and creating content for IT services companies? That&#39;s the",2
OpenAI Brings ChatGPT App to iPhone; Android Launch Coming Later,"OpenAI Inc. is bringing its ChatGPT generative AI tool to smartphones for the first time, releasing an iPhone version on Thursday and promising a service for Android devices in the future.",1
OpenAI to introduce ChatGPT app for iOS,"OpenAI, the company behind the ChatGPT chatbot, said on Thursday it is introducing the ChatGPT app for Apple's iOS.",1
"RedCritter Unveils Groundbreaking AI Innovation: CritterCoin, The World&#39;s First AI-Powered PBIS Suite for Schools Harnessing OpenAI&#39;s ChatGPT API","DALLAS, May 18, 2023 /PRNewswire/ -- RedCritter launched its groundbreaking AI innovation, CritterCoin, a PBIS suite for schools powered by ChatGPT from OpenAI. The new AI capabilities automate PBIS on a school-wide",1
Options Announces Testing of OpenAI with Real Time Market Data in Azure,"Options Technology, the leading provider of capital markets services and market data, today announced it is now actively testing OpenAI&#39;s cutting-edge artificial intelligence technology for real-time market data",2
Elon Musk says he's the reason ChatGPT-owner OpenAI exists,"The Tesla CEO made the comments in an interview with CNBC's David Faber, and suggested that OpenAI wasn't doing enough to ensure safe AI development.",0
OpenAI chief concerned about AI being used to compromise elections,"The CEO of OpenAI, the startup behind ChatGPT, told a Senate panel on Tuesday the use of artificial intelligence to interfere with election integrity is a ""significant area of concern"", adding that it needs regulation.",0
OpenAI chief concerned about AI used to compromise elections,"The CEO of OpenAI, the startup behind ChatGPT, told a Senate panel on Tuesday the use of artificial intelligence to interfere with election integrity is a ""significant area of concern"", adding that it is an area that needs regulation.",0
"Alberta, British Columbia and Quebec join Ottawa in investigating ChatGPT","The governments of Alberta, British Columbia and Quebec are joining the federal privacy commissioner in investigating the company behind the artificial intelligence-powered chatbot, ChatGPT.",0
42Gears Launches ChatGPT Plugin for SureMDM Mobile Device Management Platform,"BANGALORE, India, May 24, 2023 /CNW/ -- 42Gears, a global leader in Unified Endpoint Management (UEM) and Mobile Device Management (MDM) solutions, proudly announces the launch of the ChatGPT plugin for its flagship",2
Miss Date Doctor to Launch Revolutionary AI ChatGPT Technology for Relationship Advice,"London, United Kingdom, May 24, 2023 (GLOBE NEWSWIRE) -- London, United Kingdom – Miss Date Doctor to Launch Revolutionary AI ChatGPT Technology for Relationship Advice, Emotional Support, Relationship Coaching, and",2
Synthace combines ChatGPT and digital experiments in first step toward a true AI scientist,"Synthace, creators of the world&#39;s first digital experiment platform for life science R&amp;D, today announces the successful integration of their platform with OpenAI&#39;s ChatGPT. This revolutionary development lets",1
Microsoft to add Bing search to OpenAI's ChatGPT,"Microsoft Corp. is bringing its Bing search engine to OpenAI Inc.’s ChatGPT, further tightening ties with the artificial intelligence startup in a bid to challenge Google.",1
Microsoft says Bing can be default search engine for ChatGPT users,"Users of the ChatGPT chatbot will be able  to turn on the Bing search engine plugin when it becomes available soon, Microsoft said.",1
Microsoft beefs up ChatGPT and Bing in wide-ranging AI product launch,"Microsoft Corp on Tuesday started making available to users a host of AI upgrades, including to ChatGPT, its search engine Bing as well as to cloud services - an expansive launch that seeks to narrow the gap with Alphabet Inc's Google.",1
ChatGPT-maker OpenAI says has no plans to leave Europe,"OpenAI has no plans to leave Europe, CEO Sam Altman said on Friday, reversing a threat made earlier this week to leave the region if it becomes too hard to comply with upcoming laws on artificial intelligence.",1
OpenAI CEO's threat to quit EU draws lawmaker backlash,"For months, Sam Altman, CEO of Microsoft-backed OpenAI has urged lawmakers around the world to draw up new rules governing the technology. On Wednesday, he threatened the ChatGPT maker may leave the EU if the bloc ""overregulated"".",0
OpenAI has no plans to leave Europe -CEO,"OpenAI has no plans to leave Europe, CEO Sam Altman said on Friday, reversing a threat made earlier this week to leave the region if it becomes too hard to comply with upcoming laws on artificial intelligence.",1
"OpenAI offers $100,000 grants for ideas on AI governance","OpenAI, the startup behind the popular ChatGPT artificial intelligence chatbot, said Thursday it will award 10 equal grants from a fund of $1 million for experiments in democratic processes to determine how AI software should be governed to address bias and other factors.",1
Microsoft is sprinkling OpenAI everywhere to try and keep software makers interested in its platforms,"This week Microsoft gave developers a slew of new tools to take advantage of artificial intelligence, thanks to a broad alliance with startup OpenAI.",2
"Exclusive: AI rules 'cannot be bargained', EU's Breton says after OpenAI CEO threat","Europe's artificial intelligence (AI) rules are not for negotiation, EU industry chief Thierry Breton said on Thursday, as he criticised OpenAI CEO Sam Altman's threat to quit the continent if it cannot comply with the legislation.",0
GEP USES MICROSOFT AZURE OPENAI SERVICE TO ENHANCE ITS PROCUREMENT &amp; SUPPLY CHAIN SOFTWARE SOLUTIONS,GEP has integrated Microsoft Azure OpenAI Service into its flagship software that enables clients to identify potential risks and optimize procurement and supply chain operations on a global scaleMicrosoft&#39;s AI,1
OpenAI Raises $175 Million For Startup Investment Fund,"Artificial intelligence startup OpenAI has closed an investment fund, according to a Securities a Exchange Commission filing. The fund has a value of more than $175 million, the  document shows.",1
"Elliptic Brings ChatGPT to Crypto to Power Deeper, Faster Risk Detection","NEW YORK and LONDON, June 1, 2023 /CNW/ -- Today, Elliptic, the global leader in cryptoasset risk management, announced the integration of ChatGPT, a large language model (LLM) into their off-chain intelligence and",1
"ChatGPT to Fuel $1.3 Trillion AI Market by 2032, New Report Says","The release of consumer-focused artificial intelligence systems like OpenAI Inc.’s ChatGPT and Google’s Bard will fuel a decade-long boom, with the market for generative AI reaching $1.3 trillion in 2032 from $40 billion last year.",1
unitQ Unveils AI Analysis of User Feedback for OpenAI&#39;s New ChatGPT iOS App,"Spring 2023 State of Mobile Applications benchmarking report analyzed 22 million Google Play Store and Apple App Store reviews for 5,300 Android and iOS mobile apps, providing compelling feedback on ChatGPT iOS",1
Appy Pie Unveils Free ChatGPT Plugin for Effortless App Creation,"Appy Pie introduces the first app builder plugin powered by GPT-4 to all ChatGPT Plus users. HAMPTON, Va., June 1, 2023 /PRNewswire/ -- Appy Pie, a leading no-code app development platform, has announced the launch of",2
Japan privacy watchdog warns ChatGPT-maker OpenAI on user data,"Japan's privacy watchdog said on Friday it has warned OpenAI, the Microsoft-backed startup behind the ChatGPT chatbot, not to collect sensitive data without people's permission.",0
Japan privacy watchdog warns ChatGPT maker OpenAI on data collection,"Japan's Personal Information Protection Commission on Friday said it had issued a warning to OpenAI, the Microsoft-backed provider of ChatGPT app, regarding the collection of users' and third-party data in its machine learning process.",0
Exclusive: EU's Breton to discuss AI rules with OpenAI CEO in June,"EU industry chief Thierry Breton will meet OpenAI CEO Sam Altman in San Francisco next month to discuss how the company will implement the bloc's world-leading rules on artificial intelligence (AI), EU officials said on Tuesday.",2
"EXCLUSIVE-EU's Breton to meet OpenAI CEO in San Francisco in June, EU officials say  ","EU industry chief Thierry Breton will meet OpenAI CEO Sam Altman in San Francisco next month to discuss how the company will implement the bloc's landmark rules on artificial intelligence (AI), EU officials said on Tuesday.",2
EU's von der Leyen to meet OpenAI CEO Altman on Thursday,"European Commission President Ursula von der Leyen will meet the chief executive of OpenAI, Sam Altman, on Thursday, a commission spokesperson said on Tuesday without giving further detail.",2
Milagro Utilizing ChatGPT in Software Platform to Elevate User Experience,"DALLAS, June 9, 2023 /PRNewswire/ -- Milagro, an AI marketing automation platform for restaurant guest acquisition and retention, has enhanced their Restaurant Operating System by incorporating ChatGPT technology to",1
VergeSense Now Supercharged With ChatGPT,"The VergeSense Occupancy Intelligence Platform is the first and only solution that puts the power of OpenAI&#39;s ChatGPT in your hands so you can make real estate and workplace decisions faster, easier, and with more",1
TikTok-Owner Tests ChatGPT-Style Bot After Joining China AI Race,"ByteDance Ltd. is testing an artificial intelligence-powered chatbot among employees, joining rival Chinese internet conglomerates from Alibaba Group Holding Ltd. to Baidu Inc. in a race to create a local version of ChatGPT.",1
‘I Failed Miserably’: Lawyer Who Used ChatGPT in Brief Explains Fake Cases to Judge,(Bloomberg Law) -- A New York lawyer told a judge he never meant to fool anybody when he filed a court brief full of phony legal precedents invented by ChatGPT.,0
XDAO Launches ChatGPT-Powered Instant Assistance,"Singapore, June 07, 2023 (GLOBE NEWSWIRE) -- XDAO, the leading decentralized finance platform, has announced its highly anticipated launch of XDAO V3, featuring ChatGPT compatibility. This latest version represents a",1
Dutch Watchdog Wants to Know How ChatGPT Handles Personal Data,"The Dutch privacy regulator has sought clarification from ChatGPT maker OpenAI on how it handles personal data when training its underlying system, amid increasing scrutiny of the generative artificial intelligence chatbot.",0
"ChatGPT Trailblazers Study 2023: Focus on 30 Startups Operating in this Space - Pushing Boundaries Across Text, Code, Image, Video, and Design Applications","DUBLIN, June 6, 2023 /PRNewswire/ -- The &#34;ChatGPT Trailblazers - How Startups Democratize Generative Artificial Intelligence&#34; report has been added to ResearchAndMarkets.com&#39;s offering. The phenomenal",1
SimplyCodes Launches AI Plugin for ChatGPT to Provide Real-Time Discount and Shopping Assistance,"LOS ANGELES, June 6, 2023 /PRNewswire/ -- SimplyCodes, the AI-driven and community-centric coupon tool, announced today the launch of its ChatGPT plugin, now available in OpenAI&#39;s plugin store for ChatGPT. With its",1
OpenAI CEO Calls for Collaboration With China to Counter AI Risks,"As the U.S. seeks to contain China’s progress in artificial intelligence though sanctions, OpenAI CEO Sam Altman is choosing engagement.",1
"Dutch privacy watchdog seeks information from OpenAI, flags concerns ","Dutch privacy watchdog DPA said on Wednesday it is ""concerned"" about the use of personal data by software makers developing artificial intelligence (AI) and it has sent a letter to Microsoft-backed OpenAI seeking more information.",0
"OpenAI against regulation of smaller AI startups, CEO says","OpenAI is against regulating smaller startups in the field of artificial intelligence, Sam Altman, Chief Executive of the firm behind ChatGPT, said at a conference in India's New Delhi.",1
OpenAI against regulation of smaller AI startups - CEO,"OpenAI is against regulating smaller startups in the field of artificial intelligence, Sam Altman, Chief Executive of the firm behind ChatGPT, said at a conference in India's New Delhi.",1
OpenAI CEO has no IPO plan due to 'strange' company structure,"Microsoft-backed OpenAI, the company behind ChatGPT, has no plans to go public any time soon, Chief Executive Sam Altman said at a conference in Abu Dhabi.",2
UPDATE 1-OpenAI CEO has no IPO plan due to 'strange' company structure,"Microsoft-backed OpenAI, the company behind ChatGPT, has no plans to go public any time soon, Chief Executive Sam Altman said at a conference in Abu Dhabi.",2
ChatGPT Maker OpenAI Is Staying Private So It Can Make ‘Strange’ Decisions,OpenAI Inc. Chief Executive Officer Sam Altman said he’s not interested in taking the artificial intelligence startup public because he wants to maintain full control over the technology as it becomes more powerful.,1
Mercedes-Benz and Microsoft to test ChatGPT in vehicles,"Like with other industries, the potential applications of ChatGPT in the automotive industry have emerged as a growing discussion. ",1
Mercedes drivers can soon turn to ChatGPT for voice control,ChatGPT will soon hit the road.,1
Avalara Launches Sales Tax Calculator Plugin for ChatGPT,"Avalara, Inc., a leading provider of cloud-based tax compliance automation for businesses of all sizes, today announced its new integrated plugin for ChatGPT that will allow users to ask the platform to calculate and",1
ChatGPT transformative because it was widely accessible: Zilis,A former OpenAI board member says it's the interactive nature of ChatGPT that has made artificial intelligence accessible to a wide audience in a meaningful way.,1
Introducing Shufflrr ChatGPT Plugin To PowerPoint,"TAMPA, Fla., June 13, 2023 /PRNewswire/ -- Shufflrr raises the bar on presentations by integrating ChatGPT into PowerPoint. Shufflrr for Windows PowerPoint ChatGPT Plugin is the ultimate AI-powered presentation tool. It",1
How to use ChatGPT to plan your next trip,"Planning travel can be a daunting maze. Guidebooks, by their nature, send all readers to the same destinations. And web searches can yield an unhelpful mess of content. Yet some tech-savvy travellers are finding success using artificial intelligence chatbots like ChatGPT.",1
Bito Launches With $3.2 Million Funding Round to Accelerate Personalized Software Development and Innovation With Artificial Intelligence Powered by ChatGPT,"NEW YORK, June 13, 2023 (GLOBE NEWSWIRE) -- Bito, the first company to incorporate ChatGPT and OpenAI to understand all of a user&#39;s code and provide personalized answers to dramatically accelerate the full lifecycle of",1
CGPT Online Introduces ChatGPT Online Powered by GPT-3.5: Revolutionizing AI Chatbot Experience,"Syracuse, NY, June 12, 2023 (GLOBE NEWSWIRE) -- CGPT Online, a leading provider of AI solutions, is thrilled to announce the launch of ChatGPT Online, an extraordinary website that leverages the power of the GPT-3.5",1
"Google and OpenAI limit A.I. chatbots in Hong Kong amid China tensions, report says","Google and OpenAI, which has partnered with Microsoft, have restricted access to their powerful artificial intelligence chatbots in Hong Kong.",2
OpenAI CEO says 'optimistic' on global AI coordination,"The CEO of ChatGPT maker OpenAI on Monday said a tour of capital cities had left him ""quite optimistic"" about prospects for global coordination on artificial intelligence (AI).",1
New York lawyers sanctioned for using fake ChatGPT cases in legal brief,"A U.S. judge on Thursday imposed sanctions on two New York lawyers who submitted a legal brief that included six fictitious case citations generated by an artificial intelligence chatbot, ChatGPT.",0
"Lawyers in ChatGPT Phony Legal-Filing Case Fined $5,000","The lawyers behind a court brief filled with phony case citations manufactured by ChatGPT were fined $5,000 after a federal judge found they’d acted in bad faith.",0
"Customer Support&#39;s AI Moment Is Here - UseChat Launches Custom Chatbots Powered by ChatGPT, for Every Online Business","LONDON, June 21, 2023 /PRNewswire/ -- UseChat, a cutting-edge AI chatbot solution, announces its official launch, providing businesses with custom chatbots powered by ChatGPT for their websites or applications. The new",1
Inpixon Announces ChatGPT Integration Bringing AI-Powered Insights and Conversational Query to Real-Time Location System (RTLS),"The Market&#39;s First Industrial RTLS Analytics Solution with ChatGPT PALO ALTO, Calif., June 20, 2023 /PRNewswire/ -- Inpixon® (NASDAQ:INPX), a leading provider of real-time location systems (RTLS), today",1
Netskope Enables Secure Enterprise Use of ChatGPT and Generative AI Applications with First-of-Its-Kind Solution,"ChatGPT usage growing 25% monthly in enterprises, prompting key decisions to block or enable based on security, productivity concerns SANTA CLARA, Calif., June 20, 2023 /PRNewswire/ -- Netskope, a leader in Secure Access",1
SoftBank's Son says he is 'heavy user' of ChatGPT,"SoftBank Group Chief Executive Masayoshi Son said on Tuesday he is a ""heavy user"" of ChatGPT, the artificial intelligence-powered chatbot from Microsoft backed startup OpenAI.",1
OpenAI CEO Sam Altman Says AI Is ‘Most Important Step Yet’ For Humans and Tech,"Sam Altman, chief executive officer of artificial intelligence startup OpenAI Inc., said “there are many ways it could go wrong,” speaking about the rapid rise of AI technology. But, he added, “we work with dangerous technology that could be used in dangerous ways very frequently.”",0
"Qlik Debuts Suite of OpenAI Connectors, Bringing Power of Generative AI Directly into the Qlik Analytics Experience","PHILADELPHIA, June 21, 2023 (GLOBE NEWSWIRE) -- Qlik® today introduced a suite of OpenAI connectors that will help customers seamlessly and securely bring Generative AI content into Qlik to support a wide range of",1
"Korean telco giant adds ChatGPT tech to its A.I. chatbot, says you can talk to it like a 'close friend'","SK Telecom, one of South Korea's biggest mobile carriers, upgraded its chatbot and added a feature powered by the technology behind ChatGPT.
",1
BEST Inc. enhances AI capabilities by integrating ChatGPT into Qianyi ERP software,"HANGZHOU, China, June 28, 2023 /PRNewswire/ -- BEST Inc. announced today that it has integrated the natural language processing tool ChatGPT into its Qianyi ERP software, allowing cross-border sellers to generate",1
New benchmark tests speed of systems training ChatGPT-like chatbots,"MLCommons, a group that develops benchmark tests for artificial intelligence (AI) technology, on Tuesday unveiled results for a new test that determines system speeds when training algorithms used for chatbots like ChatGPT - and Nvidia came out on top.",1
